ticker,event_index,actual_date,predicted_date,abs_err_days,signed_err_days
A,95,2025-11-24,2025-11-26,2,2
A,96,2026-02-25,2026-02-23,2,-2
A,97,2026-05-27,2026-05-27,0,0
A,98,2026-08-26,2026-08-26,0,0
A,99,2026-11-25,2026-11-25,0,0
AAPL,3,2003-01-15,2003-01-15,0,0
AAPL,4,2003-04-16,2003-04-16,0,0
AAPL,5,2003-07-16,2003-07-16,0,0
AAPL,6,2003-10-15,2003-10-15,0,0
AAPL,7,2004-01-14,2004-01-14,0,0
AAPL,8,2004-04-14,2004-04-14,0,0
AAPL,9,2004-07-14,2004-07-14,0,0
AAPL,10,2004-10-13,2004-10-13,0,0
AAPL,11,2005-01-12,2005-01-12,0,0
AAPL,12,2005-04-13,2005-04-13,0,0
AAPL,13,2005-07-13,2005-07-13,0,0
AAPL,14,2005-10-11,2005-10-12,1,1
AAPL,15,2006-01-18,2006-01-10,8,-8
AAPL,16,2006-04-19,2006-04-19,0,0
AAPL,17,2006-07-19,2006-07-19,0,0
AAPL,18,2006-10-18,2006-10-18,0,0
AAPL,19,2007-01-17,2007-01-17,0,0
AAPL,20,2007-04-25,2007-04-18,7,-7
AAPL,21,2007-07-25,2007-07-25,0,0
AAPL,22,2007-10-22,2007-10-24,2,2
AAPL,23,2008-01-22,2008-01-21,1,-1
AAPL,24,2008-04-23,2008-04-22,1,-1
AAPL,25,2008-07-21,2008-07-23,2,2
AAPL,26,2008-10-21,2008-10-20,1,-1
AAPL,27,2009-01-21,2009-01-20,1,-1
AAPL,28,2009-04-22,2009-04-22,0,0
AAPL,29,2009-07-21,2009-07-22,1,1
AAPL,30,2009-10-19,2009-10-20,1,1
AAPL,31,2010-01-25,2010-01-18,7,-7
AAPL,32,2010-04-20,2010-04-26,6,6
AAPL,33,2010-07-20,2010-07-20,0,0
AAPL,34,2010-10-18,2010-10-19,1,1
AAPL,35,2011-01-18,2011-01-17,1,-1
AAPL,36,2011-04-20,2011-04-19,1,-1
AAPL,37,2011-07-19,2011-07-20,1,1
AAPL,38,2011-10-18,2011-10-18,0,0
AAPL,39,2012-01-24,2012-01-17,7,-7
AAPL,40,2012-04-24,2012-04-24,0,0
AAPL,41,2012-07-24,2012-07-24,0,0
AAPL,42,2012-10-25,2012-10-23,2,-2
AAPL,43,2013-01-23,2013-01-24,1,1
AAPL,44,2013-04-23,2013-04-24,1,1
AAPL,45,2013-07-23,2013-07-23,0,0
AAPL,46,2013-10-28,2013-10-22,6,-6
AAPL,47,2014-01-27,2014-01-27,0,0
AAPL,48,2014-04-23,2014-04-28,5,5
AAPL,49,2014-07-22,2014-07-23,1,1
AAPL,50,2014-10-20,2014-10-21,1,1
AAPL,51,2015-01-27,2015-01-19,8,-8
AAPL,52,2015-04-27,2015-04-28,1,1
AAPL,53,2015-07-21,2015-07-27,6,6
AAPL,54,2015-10-27,2015-10-20,7,-7
AAPL,55,2016-01-26,2016-01-26,0,0
AAPL,56,2016-04-26,2016-04-26,0,0
AAPL,57,2016-07-26,2016-07-26,0,0
AAPL,58,2016-10-25,2016-10-25,0,0
AAPL,59,2017-01-31,2017-01-24,7,-7
AAPL,60,2017-05-02,2017-05-02,0,0
AAPL,61,2017-08-01,2017-08-01,0,0
AAPL,62,2017-11-02,2017-10-31,2,-2
AAPL,63,2018-02-01,2018-02-01,0,0
AAPL,64,2018-05-01,2018-05-03,2,2
AAPL,65,2018-07-31,2018-07-31,0,0
AAPL,66,2018-11-01,2018-10-30,2,-2
AAPL,67,2019-01-29,2019-01-31,2,2
AAPL,68,2019-04-30,2019-04-30,0,0
AAPL,69,2019-07-30,2019-07-30,0,0
AAPL,70,2019-10-30,2019-10-29,1,-1
AAPL,71,2020-01-28,2020-01-29,1,1
AAPL,72,2020-04-30,2020-04-28,2,-2
AAPL,73,2020-07-30,2020-07-30,0,0
AAPL,74,2020-10-29,2020-10-29,0,0
AAPL,75,2021-01-27,2021-01-28,1,1
AAPL,76,2021-04-28,2021-04-28,0,0
AAPL,77,2021-07-27,2021-07-28,1,1
AAPL,78,2021-10-28,2021-10-26,2,-2
AAPL,79,2022-01-27,2022-01-27,0,0
AAPL,80,2022-04-28,2022-04-28,0,0
AAPL,81,2022-07-28,2022-07-28,0,0
AAPL,82,2022-10-27,2022-10-27,0,0
AAPL,83,2023-02-02,2023-01-26,7,-7
AAPL,84,2023-05-04,2023-05-04,0,0
AAPL,85,2023-08-03,2023-08-03,0,0
AAPL,86,2023-11-02,2023-11-02,0,0
AAPL,87,2024-02-01,2024-02-01,0,0
AAPL,88,2024-05-02,2024-05-02,0,0
AAPL,89,2024-08-01,2024-08-01,0,0
AAPL,90,2024-10-31,2024-10-31,0,0
AAPL,91,2025-01-30,2025-01-30,0,0
AAPL,92,2025-05-01,2025-05-01,0,0
AAPL,93,2025-07-31,2025-07-31,0,0
AAPL,94,2025-10-30,2025-10-30,0,0
AAPL,95,2026-01-29,2026-01-29,0,0
AAPL,96,2026-04-30,2026-04-30,0,0
AAPL,97,2026-07-30,2026-07-30,0,0
AAPL,98,2026-10-29,2026-10-29,0,0
ABBV,3,2013-10-25,2013-10-25,0,0
ABBV,4,2014-01-31,2014-01-24,7,-7
ABBV,5,2014-04-25,2014-05-02,7,7
ABBV,6,2014-07-25,2014-07-25,0,0
ABBV,7,2014-10-31,2014-10-24,7,-7
ABBV,8,2015-01-30,2015-01-30,0,0
ABBV,9,2015-04-23,2015-05-01,8,8
ABBV,10,2015-07-24,2015-07-23,1,-1
ABBV,11,2015-10-30,2015-10-23,7,-7
ABBV,12,2016-01-29,2016-01-29,0,0
ABBV,13,2016-04-28,2016-04-29,1,1
ABBV,14,2016-07-29,2016-07-28,1,-1
ABBV,15,2016-10-28,2016-10-28,0,0
ABBV,16,2017-01-27,2017-01-27,0,0
ABBV,17,2017-04-27,2017-04-28,1,1
ABBV,18,2017-07-28,2017-07-27,1,-1
ABBV,19,2017-10-27,2017-10-27,0,0
ABBV,20,2018-01-26,2018-01-26,0,0
ABBV,21,2018-04-26,2018-04-27,1,1
ABBV,22,2018-07-27,2018-07-26,1,-1
ABBV,23,2018-11-02,2018-10-26,7,-7
ABBV,24,2019-01-25,2019-02-01,7,7
ABBV,25,2019-04-25,2019-04-26,1,1
ABBV,26,2019-07-26,2019-07-25,1,-1
ABBV,27,2019-11-01,2019-10-25,7,-7
ABBV,28,2020-02-07,2020-01-31,7,-7
ABBV,29,2020-05-01,2020-05-08,7,7
ABBV,30,2020-07-31,2020-07-31,0,0
ABBV,31,2020-10-30,2020-10-30,0,0
ABBV,32,2021-02-03,2021-01-29,5,-5
ABBV,33,2021-04-30,2021-05-05,5,5
ABBV,34,2021-07-30,2021-07-30,0,0
ABBV,35,2021-10-29,2021-10-29,0,0
ABBV,36,2022-02-02,2022-01-28,5,-5
ABBV,37,2022-04-29,2022-05-04,5,5
ABBV,38,2022-07-29,2022-07-29,0,0
ABBV,39,2022-10-28,2022-10-28,0,0
ABBV,40,2023-02-09,2023-01-27,13,-13
ABBV,41,2023-04-27,2023-05-11,14,14
ABBV,42,2023-07-27,2023-07-27,0,0
ABBV,43,2023-10-27,2023-10-26,1,-1
ABBV,44,2024-02-02,2024-01-26,7,-7
ABBV,45,2024-04-26,2024-05-03,7,7
ABBV,46,2024-07-25,2024-07-26,1,1
ABBV,47,2024-10-30,2024-10-24,6,-6
ABBV,48,2025-01-31,2025-01-29,2,-2
ABBV,49,2025-04-25,2025-05-02,7,7
ABBV,50,2025-07-31,2025-07-25,6,-6
ABBV,51,2025-10-31,2025-10-30,1,-1
ABBV,52,2026-02-04,2026-01-30,5,-5
ABBV,53,2026-04-29,2026-05-06,7,7
ABBV,54,2026-07-31,2026-07-29,2,-2
ABBV,55,2026-10-29,2026-10-30,1,1
ABNB,3,2021-11-04,2021-11-04,0,0
ABNB,4,2022-02-15,2022-01-30,16,-16
ABNB,5,2022-05-03,2022-05-10,7,7
ABNB,6,2022-08-02,2022-07-29,4,-4
ABNB,7,2022-11-01,2022-10-31,1,-1
ABNB,8,2023-02-14,2023-01-30,15,-15
ABNB,9,2023-05-09,2023-05-15,6,6
ABNB,10,2023-08-03,2023-08-05,2,2
ABNB,11,2023-11-01,2023-11-01,0,0
ABNB,12,2024-02-13,2024-01-30,14,-14
ABNB,13,2024-05-08,2024-05-13,5,5
ABNB,14,2024-08-06,2024-08-06,0,0
ABNB,15,2024-11-07,2024-11-04,3,-3
ABNB,16,2025-02-13,2025-02-05,8,-8
ABNB,17,2025-05-01,2025-05-14,13,13
ABNB,18,2025-08-06,2025-07-30,7,-7
ABNB,19,2025-11-06,2025-11-04,2,-2
ABNB,20,2026-02-12,2026-02-04,8,-8
ABNB,21,2026-05-07,2026-05-13,6,6
ABNB,22,2026-08-06,2026-08-05,1,-1
ABNB,23,2026-11-05,2026-11-05,0,0
ABT,3,2002-10-09,2002-10-09,0,0
ABT,4,2003-01-16,2003-01-08,8,-8
ABT,5,2003-04-09,2003-04-16,7,7
ABT,6,2003-07-10,2003-07-09,1,-1
ABT,7,2003-10-09,2003-10-09,0,0
ABT,8,2004-01-16,2004-01-08,8,-8
ABT,9,2004-04-08,2004-04-16,8,8
ABT,10,2004-07-09,2004-07-08,1,-1
ABT,11,2004-10-14,2004-10-09,5,-5
ABT,12,2005-01-18,2005-01-14,4,-4
ABT,13,2005-04-12,2005-04-20,8,8
ABT,14,2005-07-13,2005-07-13,0,0
ABT,15,2005-10-19,2005-10-13,6,-6
ABT,16,2006-01-25,2006-01-19,6,-6
ABT,17,2006-04-19,2006-04-27,8,8
ABT,18,2006-07-19,2006-07-20,1,1
ABT,19,2006-10-18,2006-10-19,1,1
ABT,20,2007-01-24,2007-01-18,6,-6
ABT,21,2007-04-18,2007-04-26,8,8
ABT,22,2007-07-18,2007-07-18,0,0
ABT,23,2007-10-17,2007-10-17,0,0
ABT,24,2008-01-23,2008-01-16,7,-7
ABT,25,2008-04-16,2008-04-23,7,7
ABT,26,2008-07-16,2008-07-16,0,0
ABT,27,2008-10-15,2008-10-15,0,0
ABT,28,2009-01-21,2009-01-14,7,-7
ABT,29,2009-04-15,2009-04-22,7,7
ABT,30,2009-07-15,2009-07-15,0,0
ABT,31,2009-10-14,2009-10-14,0,0
ABT,32,2010-01-27,2010-01-13,14,-14
ABT,33,2010-04-21,2010-04-28,7,7
ABT,34,2010-07-21,2010-07-21,0,0
ABT,35,2010-10-20,2010-10-20,0,0
ABT,36,2011-01-26,2011-01-19,7,-7
ABT,37,2011-04-20,2011-04-27,7,7
ABT,38,2011-07-20,2011-07-20,0,0
ABT,39,2011-10-19,2011-10-19,0,0
ABT,40,2012-01-25,2012-01-18,7,-7
ABT,41,2012-04-18,2012-04-25,7,7
ABT,42,2012-07-18,2012-07-18,0,0
ABT,43,2012-10-17,2012-10-17,0,0
ABT,44,2013-01-23,2013-01-16,7,-7
ABT,45,2013-04-17,2013-04-24,7,7
ABT,46,2013-07-17,2013-07-17,0,0
ABT,47,2013-10-16,2013-10-16,0,0
ABT,48,2014-01-22,2014-01-15,7,-7
ABT,49,2014-04-16,2014-04-23,7,7
ABT,50,2014-07-16,2014-07-16,0,0
ABT,51,2014-10-22,2014-10-15,7,-7
ABT,52,2015-01-29,2015-01-21,8,-8
ABT,53,2015-04-22,2015-04-30,8,8
ABT,54,2015-07-22,2015-07-22,0,0
ABT,55,2015-10-21,2015-10-21,0,0
ABT,56,2016-01-28,2016-01-20,8,-8
ABT,57,2016-04-20,2016-04-28,8,8
ABT,58,2016-07-20,2016-07-20,0,0
ABT,59,2016-10-19,2016-10-19,0,0
ABT,60,2017-01-25,2017-01-18,7,-7
ABT,61,2017-04-19,2017-04-26,7,7
ABT,62,2017-07-20,2017-07-19,1,-1
ABT,63,2017-10-18,2017-10-19,1,1
ABT,64,2018-01-24,2018-01-17,7,-7
ABT,65,2018-04-18,2018-04-25,7,7
ABT,66,2018-07-18,2018-07-18,0,0
ABT,67,2018-10-17,2018-10-17,0,0
ABT,68,2019-01-23,2019-01-16,7,-7
ABT,69,2019-04-17,2019-04-24,7,7
ABT,70,2019-07-17,2019-07-17,0,0
ABT,71,2019-10-16,2019-10-16,0,0
ABT,72,2020-01-22,2020-01-15,7,-7
ABT,73,2020-04-16,2020-04-22,6,6
ABT,74,2020-07-16,2020-07-16,0,0
ABT,75,2020-10-21,2020-10-15,6,-6
ABT,76,2021-01-27,2021-01-20,7,-7
ABT,77,2021-04-20,2021-04-28,8,8
ABT,78,2021-07-22,2021-07-20,2,-2
ABT,79,2021-10-20,2021-10-21,1,1
ABT,80,2022-01-26,2022-01-19,7,-7
ABT,81,2022-04-20,2022-04-27,7,7
ABT,82,2022-07-20,2022-07-20,0,0
ABT,83,2022-10-19,2022-10-19,0,0
ABT,84,2023-01-25,2023-01-18,7,-7
ABT,85,2023-04-19,2023-04-26,7,7
ABT,86,2023-07-20,2023-07-19,1,-1
ABT,87,2023-10-18,2023-10-19,1,1
ABT,88,2024-01-24,2024-01-17,7,-7
ABT,89,2024-04-17,2024-04-24,7,7
ABT,90,2024-07-18,2024-07-17,1,-1
ABT,91,2024-10-16,2024-10-17,1,1
ABT,92,2025-01-22,2025-01-15,7,-7
ABT,93,2025-04-16,2025-04-23,7,7
ABT,94,2025-07-17,2025-07-16,1,-1
ABT,95,2025-10-15,2025-10-16,1,1
ABT,96,2026-01-22,2026-01-14,8,-8
ABT,97,2026-04-16,2026-04-23,7,7
ABT,98,2026-07-16,2026-07-16,0,0
ABT,99,2026-10-14,2026-10-15,1,1
ACGL,3,2002-11-06,2002-11-06,0,0
ACGL,4,2003-02-24,2003-02-14,10,-10
ACGL,5,2003-05-12,2003-05-25,13,13
ACGL,6,2003-08-04,2003-08-08,4,4
ACGL,7,2003-11-03,2003-11-02,1,-1
ACGL,8,2004-02-17,2004-02-01,16,-16
ACGL,9,2004-04-28,2004-05-17,19,19
ACGL,10,2004-07-29,2004-07-27,2,-2
ACGL,11,2004-10-28,2004-10-28,0,0
ACGL,12,2005-02-14,2005-01-27,18,-18
ACGL,13,2005-04-28,2005-05-16,18,18
ACGL,14,2005-07-28,2005-07-28,0,0
ACGL,15,2005-10-27,2005-10-27,0,0
ACGL,16,2006-02-13,2006-01-26,18,-18
ACGL,17,2006-04-27,2006-05-15,18,18
ACGL,18,2006-07-27,2006-07-27,0,0
ACGL,19,2006-10-26,2006-10-26,0,0
ACGL,20,2007-02-12,2007-01-25,18,-18
ACGL,21,2007-04-26,2007-05-14,18,18
ACGL,22,2007-07-25,2007-07-26,1,1
ACGL,23,2007-10-25,2007-10-24,1,-1
ACGL,24,2008-02-11,2008-01-24,18,-18
ACGL,25,2008-04-24,2008-05-12,18,18
ACGL,26,2008-07-24,2008-07-24,0,0
ACGL,27,2008-10-23,2008-10-23,0,0
ACGL,28,2009-02-17,2009-01-22,26,-26
ACGL,29,2009-04-28,2009-05-19,21,21
ACGL,30,2009-07-23,2009-07-28,5,5
ACGL,31,2009-10-26,2009-10-22,4,-4
ACGL,32,2010-02-16,2010-01-25,22,-22
ACGL,33,2010-04-26,2010-05-18,22,22
ACGL,34,2010-07-26,2010-07-26,0,0
ACGL,35,2010-10-25,2010-10-25,0,0
ACGL,36,2011-02-14,2011-01-24,21,-21
ACGL,37,2011-04-25,2011-05-16,21,21
ACGL,38,2011-07-25,2011-07-25,0,0
ACGL,39,2011-10-25,2011-10-24,1,-1
ACGL,40,2012-02-14,2012-01-24,21,-21
ACGL,41,2012-04-25,2012-05-15,20,20
ACGL,42,2012-07-25,2012-07-25,0,0
ACGL,43,2012-11-01,2012-10-24,8,-8
ACGL,44,2013-02-11,2013-01-31,11,-11
ACGL,45,2013-04-29,2013-05-13,14,14
ACGL,46,2013-07-25,2013-07-29,4,4
ACGL,47,2013-10-28,2013-10-24,4,-4
ACGL,48,2014-02-11,2014-01-27,15,-15
ACGL,49,2014-05-01,2014-05-13,12,12
ACGL,50,2014-07-31,2014-07-31,0,0
ACGL,51,2014-10-29,2014-10-30,1,1
ACGL,52,2015-02-10,2015-01-28,13,-13
ACGL,53,2015-04-28,2015-05-12,14,14
ACGL,54,2015-07-29,2015-07-28,1,-1
ACGL,55,2015-10-28,2015-10-28,0,0
ACGL,56,2016-02-09,2016-01-27,13,-13
ACGL,57,2016-04-27,2016-05-10,13,13
ACGL,58,2016-07-27,2016-07-27,0,0
ACGL,59,2016-10-26,2016-10-26,0,0
ACGL,60,2017-02-13,2017-01-25,19,-19
ACGL,61,2017-04-25,2017-05-15,20,20
ACGL,62,2017-07-26,2017-07-25,1,-1
ACGL,63,2017-10-25,2017-10-25,0,0
ACGL,64,2018-02-12,2018-01-24,19,-19
ACGL,65,2018-05-01,2018-05-14,13,13
ACGL,66,2018-07-31,2018-07-31,0,0
ACGL,67,2018-10-30,2018-10-30,0,0
ACGL,68,2019-02-12,2019-01-29,14,-14
ACGL,69,2019-04-30,2019-05-14,14,14
ACGL,70,2019-07-29,2019-07-30,1,1
ACGL,71,2019-10-29,2019-10-28,1,-1
ACGL,72,2020-02-11,2020-01-28,14,-14
ACGL,73,2020-05-04,2020-05-12,8,8
ACGL,74,2020-07-29,2020-08-03,5,5
ACGL,75,2020-10-29,2020-10-28,1,-1
ACGL,76,2021-02-09,2021-01-28,12,-12
ACGL,77,2021-04-27,2021-05-11,14,14
ACGL,78,2021-07-28,2021-07-27,1,-1
ACGL,79,2021-10-27,2021-10-27,0,0
ACGL,80,2022-02-09,2022-01-26,14,-14
ACGL,81,2022-04-27,2022-05-11,14,14
ACGL,82,2022-07-27,2022-07-27,0,0
ACGL,83,2022-10-26,2022-10-26,0,0
ACGL,84,2023-02-13,2023-01-25,19,-19
ACGL,85,2023-04-26,2023-05-15,19,19
ACGL,86,2023-07-26,2023-07-26,0,0
ACGL,87,2023-10-30,2023-10-25,5,-5
ACGL,88,2024-02-14,2024-01-29,16,-16
ACGL,89,2024-04-29,2024-05-15,16,16
ACGL,90,2024-07-30,2024-07-29,1,-1
ACGL,91,2024-10-30,2024-10-29,1,-1
ACGL,92,2025-02-10,2025-01-29,12,-12
ACGL,93,2025-04-29,2025-05-12,13,13
ACGL,94,2025-07-29,2025-07-29,0,0
ACGL,95,2025-10-27,2025-10-28,1,1
ACGL,96,2026-02-09,2026-01-26,14,-14
ACGL,97,2026-04-28,2026-05-11,13,13
ACGL,98,2026-07-28,2026-07-28,0,0
ACGL,99,2026-10-26,2026-10-27,1,1
ACN,3,2002-10-10,2002-10-12,2,2
ACN,4,2003-01-09,2003-01-09,0,0
ACN,5,2003-04-14,2003-04-11,3,-3
ACN,6,2003-07-15,2003-07-15,0,0
ACN,7,2003-10-09,2003-10-15,6,6
ACN,8,2004-01-13,2004-01-09,4,-4
ACN,9,2004-03-30,2004-04-14,15,15
ACN,10,2004-07-07,2004-06-30,7,-7
ACN,11,2004-10-13,2004-10-07,6,-6
ACN,12,2005-01-06,2005-01-13,7,7
ACN,13,2005-04-07,2005-04-08,1,1
ACN,14,2005-07-07,2005-07-07,0,0
ACN,15,2005-10-06,2005-10-06,0,0
ACN,16,2006-01-05,2006-01-05,0,0
ACN,17,2006-03-28,2006-04-06,9,9
ACN,18,2006-06-29,2006-06-27,2,-2
ACN,19,2006-09-28,2006-09-28,0,0
ACN,20,2006-12-20,2006-12-28,8,8
ACN,21,2007-03-27,2007-03-21,6,-6
ACN,22,2007-06-28,2007-06-26,2,-2
ACN,23,2007-09-27,2007-09-27,0,0
ACN,24,2007-12-19,2007-12-27,8,8
ACN,25,2008-03-27,2008-03-19,8,-8
ACN,26,2008-06-26,2008-06-26,0,0
ACN,27,2008-09-25,2008-09-25,0,0
ACN,28,2008-12-18,2008-12-25,7,7
ACN,29,2009-03-26,2009-03-19,7,-7
ACN,30,2009-06-25,2009-06-25,0,0
ACN,31,2009-10-01,2009-09-24,7,-7
ACN,32,2009-12-17,2009-12-31,14,14
ACN,33,2010-03-25,2010-03-18,7,-7
ACN,34,2010-06-24,2010-06-24,0,0
ACN,35,2010-09-30,2010-09-23,7,-7
ACN,36,2010-12-16,2010-12-30,14,14
ACN,37,2011-03-24,2011-03-17,7,-7
ACN,38,2011-06-23,2011-06-23,0,0
ACN,39,2011-09-27,2011-09-22,5,-5
ACN,40,2011-12-15,2011-12-27,12,12
ACN,41,2012-03-22,2012-03-15,7,-7
ACN,42,2012-06-28,2012-06-21,7,-7
ACN,43,2012-09-27,2012-09-27,0,0
ACN,44,2012-12-19,2012-12-27,8,8
ACN,45,2013-03-28,2013-03-20,8,-8
ACN,46,2013-06-27,2013-06-27,0,0
ACN,47,2013-09-26,2013-09-26,0,0
ACN,48,2013-12-19,2013-12-26,7,7
ACN,49,2014-03-27,2014-03-20,7,-7
ACN,50,2014-06-26,2014-06-26,0,0
ACN,51,2014-09-24,2014-09-25,1,1
ACN,52,2014-12-18,2014-12-24,6,6
ACN,53,2015-03-26,2015-03-19,7,-7
ACN,54,2015-06-25,2015-06-25,0,0
ACN,55,2015-09-24,2015-09-24,0,0
ACN,56,2015-12-17,2015-12-24,7,7
ACN,57,2016-03-24,2016-03-17,7,-7
ACN,58,2016-06-23,2016-06-23,0,0
ACN,59,2016-09-28,2016-09-22,6,-6
ACN,60,2016-12-21,2016-12-28,7,7
ACN,61,2017-03-23,2017-03-22,1,-1
ACN,62,2017-06-22,2017-06-22,0,0
ACN,63,2017-09-28,2017-09-21,7,-7
ACN,64,2017-12-21,2017-12-28,7,7
ACN,65,2018-03-22,2018-03-22,0,0
ACN,66,2018-06-28,2018-06-21,7,-7
ACN,67,2018-09-27,2018-09-27,0,0
ACN,68,2018-12-20,2018-12-27,7,7
ACN,69,2019-03-28,2019-03-21,7,-7
ACN,70,2019-06-27,2019-06-27,0,0
ACN,71,2019-09-26,2019-09-26,0,0
ACN,72,2019-12-19,2019-12-26,7,7
ACN,73,2020-03-19,2020-03-19,0,0
ACN,74,2020-06-25,2020-06-18,7,-7
ACN,75,2020-09-24,2020-09-24,0,0
ACN,76,2020-12-17,2020-12-24,7,7
ACN,77,2021-03-18,2021-03-18,0,0
ACN,78,2021-06-24,2021-06-17,7,-7
ACN,79,2021-09-23,2021-09-23,0,0
ACN,80,2021-12-16,2021-12-23,7,7
ACN,81,2022-03-17,2022-03-17,0,0
ACN,82,2022-06-23,2022-06-16,7,-7
ACN,83,2022-09-22,2022-09-22,0,0
ACN,84,2022-12-16,2022-12-22,6,6
ACN,85,2023-03-23,2023-03-17,6,-6
ACN,86,2023-06-22,2023-06-22,0,0
ACN,87,2023-09-28,2023-09-21,7,-7
ACN,88,2023-12-19,2023-12-28,9,9
ACN,89,2024-03-21,2024-03-19,2,-2
ACN,90,2024-06-20,2024-06-20,0,0
ACN,91,2024-09-26,2024-09-19,7,-7
ACN,92,2024-12-19,2024-12-26,7,7
ACN,93,2025-03-20,2025-03-20,0,0
ACN,94,2025-06-20,2025-06-19,1,-1
ACN,95,2025-09-25,2025-09-19,6,-6
ACN,96,2025-12-18,2025-12-25,7,7
ACN,97,2026-03-19,2026-03-19,0,0
ACN,98,2026-06-18,2026-06-18,0,0
ACN,99,2026-10-01,2026-09-17,14,-14
ADBE,3,2002-09-12,2002-09-12,0,0
ADBE,4,2002-12-12,2002-12-12,0,0
ADBE,5,2003-03-13,2003-03-13,0,0
ADBE,6,2003-06-12,2003-06-12,0,0
ADBE,7,2003-09-10,2003-09-11,1,1
ADBE,8,2003-12-11,2003-12-10,1,-1
ADBE,9,2004-03-18,2004-03-11,7,-7
ADBE,10,2004-06-17,2004-06-17,0,0
ADBE,11,2004-09-20,2004-09-16,4,-4
ADBE,12,2004-12-16,2004-12-20,4,4
ADBE,13,2005-03-17,2005-03-17,0,0
ADBE,14,2005-06-16,2005-06-16,0,0
ADBE,15,2005-09-15,2005-09-15,0,0
ADBE,16,2005-12-15,2005-12-15,0,0
ADBE,17,2006-03-22,2006-03-16,6,-6
ADBE,18,2006-06-15,2006-06-21,6,6
ADBE,19,2006-09-14,2006-09-14,0,0
ADBE,20,2006-12-14,2006-12-14,0,0
ADBE,21,2007-03-20,2007-03-15,5,-5
ADBE,22,2007-06-14,2007-06-19,5,5
ADBE,23,2007-09-17,2007-09-13,4,-4
ADBE,24,2007-12-17,2007-12-17,0,0
ADBE,25,2008-03-18,2008-03-17,1,-1
ADBE,26,2008-06-16,2008-06-17,1,1
ADBE,27,2008-09-16,2008-09-15,1,-1
ADBE,28,2008-12-16,2008-12-16,0,0
ADBE,29,2009-03-17,2009-03-17,0,0
ADBE,30,2009-06-16,2009-06-16,0,0
ADBE,31,2009-09-15,2009-09-15,0,0
ADBE,32,2009-12-15,2009-12-15,0,0
ADBE,33,2010-03-23,2010-03-16,7,-7
ADBE,34,2010-06-22,2010-06-22,0,0
ADBE,35,2010-09-21,2010-09-21,0,0
ADBE,36,2010-12-20,2010-12-21,1,1
ADBE,37,2011-03-22,2011-03-21,1,-1
ADBE,38,2011-06-21,2011-06-21,0,0
ADBE,39,2011-09-20,2011-09-20,0,0
ADBE,40,2011-12-15,2011-12-20,5,5
ADBE,41,2012-03-19,2012-03-15,4,-4
ADBE,42,2012-06-19,2012-06-18,1,-1
ADBE,43,2012-09-19,2012-09-18,1,-1
ADBE,44,2012-12-13,2012-12-19,6,6
ADBE,45,2013-03-19,2013-03-14,5,-5
ADBE,46,2013-06-18,2013-06-18,0,0
ADBE,47,2013-09-17,2013-09-17,0,0
ADBE,48,2013-12-12,2013-12-17,5,5
ADBE,49,2014-03-18,2014-03-13,5,-5
ADBE,50,2014-06-17,2014-06-17,0,0
ADBE,51,2014-09-16,2014-09-16,0,0
ADBE,52,2014-12-11,2014-12-16,5,5
ADBE,53,2015-03-17,2015-03-12,5,-5
ADBE,54,2015-06-16,2015-06-16,0,0
ADBE,55,2015-09-17,2015-09-15,2,-2
ADBE,56,2015-12-10,2015-12-17,7,7
ADBE,57,2016-03-17,2016-03-10,7,-7
ADBE,58,2016-06-21,2016-06-16,5,-5
ADBE,59,2016-09-20,2016-09-20,0,0
ADBE,60,2016-12-15,2016-12-20,5,5
ADBE,61,2017-03-16,2017-03-16,0,0
ADBE,62,2017-06-20,2017-06-15,5,-5
ADBE,63,2017-09-19,2017-09-19,0,0
ADBE,64,2017-12-14,2017-12-19,5,5
ADBE,65,2018-03-15,2018-03-15,0,0
ADBE,66,2018-06-14,2018-06-14,0,0
ADBE,67,2018-09-13,2018-09-13,0,0
ADBE,68,2018-12-13,2018-12-13,0,0
ADBE,69,2019-03-14,2019-03-14,0,0
ADBE,70,2019-06-18,2019-06-13,5,-5
ADBE,71,2019-09-17,2019-09-17,0,0
ADBE,72,2019-12-12,2019-12-17,5,5
ADBE,73,2020-03-12,2020-03-12,0,0
ADBE,74,2020-06-11,2020-06-11,0,0
ADBE,75,2020-09-15,2020-09-10,5,-5
ADBE,76,2020-12-10,2020-12-15,5,5
ADBE,77,2021-03-23,2021-03-11,12,-12
ADBE,78,2021-06-17,2021-06-22,5,5
ADBE,79,2021-09-21,2021-09-16,5,-5
ADBE,80,2021-12-16,2021-12-21,5,5
ADBE,81,2022-03-22,2022-03-17,5,-5
ADBE,82,2022-06-16,2022-06-21,5,5
ADBE,83,2022-09-15,2022-09-15,0,0
ADBE,84,2022-12-15,2022-12-15,0,0
ADBE,85,2023-03-15,2023-03-16,1,1
ADBE,86,2023-06-15,2023-06-14,1,-1
ADBE,87,2023-09-14,2023-09-14,0,0
ADBE,88,2023-12-13,2023-12-14,1,1
ADBE,89,2024-03-14,2024-03-13,1,-1
ADBE,90,2024-06-13,2024-06-13,0,0
ADBE,91,2024-09-12,2024-09-12,0,0
ADBE,92,2024-12-11,2024-12-12,1,1
ADBE,93,2025-03-12,2025-03-12,0,0
ADBE,94,2025-06-12,2025-06-11,1,-1
ADBE,95,2025-09-11,2025-09-11,0,0
